Variables = X, Y, U, V, ID, Rank, Solution
zone t="Time1 sec"
i=200 f=point
10.56216632961678, -17.22085470922178, 0.5037158474185632, 0.18539483007658597, 1, 0.0, 408.1171944906163
3.3027564176391735, 6.947907411251016, -0.7199030922941103, -0.5558955679507664, 2, 0.0, 59.18161734957354
13.925487897230212, -3.717433026563622, -0.5671012922591803, 0.3663173785127858, 3, 0.0, 207.7385214828911
25.5061333298802, 14.861105797497316, 0.1603832100588356, -0.962976997528622, 4, 0.0, 871.4153029660339
-7.222759216084491, 6.768562641175244, -0.6063305634731873, -0.2998312890147632, 5, 0.0, 97.98169092104663
28.53627037645709, -26.699895452919776, 0.2870795830042532, 0.0772541053168001, 6, 0.0, 1527.2031441951085
17.750194742111603, -7.516371724317427, -0.735870834805634, -0.9403982129446871, 7, 0.0, 371.56525728100496
-13.688552559253871, -2.157986394176593, -0.572228655006662, 0.25808234715971223, 8, 0.0, 192.03337644490702
-11.770211560061984, -18.753624880043695, -0.5125717219868746, 0.28718671428225573, 9, 0.0, 490.23632631001067
-5.103081414951344, -17.934594240996493, -0.6139395067339337, -0.28684928148767974, 10, 0.0, 347.69111051680636
-24.19714537219887, -4.8709188887007, -0.36352939511593174, 0.3743870976003598, 11, 0.0, 609.2276949836265
10.738928815866025, -29.053899851843596, -0.8965602228238816, -0.7458516418669248, 12, 0.0, 959.4536887131951
19.106247022233312, 6.841321983356238, -0.5585469930605689, 0.9445642150377311, 13, 0.0, 411.85236175455265
18.001376307550373, 27.080366452643588, 0.2398446492268147, 0.009613902253605477, 14, 0.0, 1057.3957961755002
3.3955246981372866, -6.2806179724706155, 0.41355943091785763, 0.5626383272181477, 15, 0.0, 50.975750091781215
21.138319395650996, -22.49196537815302, 0.5021746676588517, -0.720313470238318, 16, 0.0, 952.7170534445892
-1.8035869269833107, 25.17161982683887, -0.8802669983738958, 0.8538314332895272, 17, 0.0, 636.8633705100929
-18.72920117205023, 25.213848095221728, 0.9948425522380118, -0.6611536744668605, 18, 0.0, 986.5211123120441
24.27366501733013, 25.258983305105808, -0.648771806963395, -0.9363046295787429, 19, 0.0, 1227.2270509811706
-10.25305489843937, 12.669340214450102, 0.5273907926089918, -0.04678527188605508, 20, 0.0, 265.6373162198941
-14.54401325274172, -10.691792168306002, -0.11668542652152847, -0.33338968419048887, 21, 0.0, 325.84274126617635
20.81029863571309, 20.431972998316695, -0.0463882480658353, 0.7703010105053487, 22, 0.0, 850.5340499115046
27.01975757839302, 16.67512931370331, -0.5456178994887835, -0.889936515845595, 23, 0.0, 1008.1272372238543
-12.829153802592387, -21.829297165895092, 0.8467840657506485, -0.4229206550951332, 24, 0.0, 641.1054020475262
-26.30731746721812, -28.936943440375806, -0.548597683818014, -0.9953831745560315, 25, 0.0, 1529.421647992508
11.699012032391686, -19.893742945489365, -0.19049576621382025, -0.6671247500541917, 26, 0.0, 532.6278909152534
11.537954201216124, -9.049663568662194, -0.6063793527731132, 0.7169569456686504, 27, 0.0, 215.02079785533255
-26.898561873475447, 11.173221676072501, 0.0011212425843081242, -0.30118909863679666, 28, 0.0, 848.3735134838433
-25.506200782564196, 24.932754281934493, -0.5553894220766953, 0.3014256790020915, 29, 0.0, 1272.2085144438013
-22.179102919079668, 10.93233181046051, -0.7014069436932049, -0.7416235187473539, 30, 0.0, 611.428485109135
1.7137825903014878, 22.029333838333578, -0.7145643418489316, 0.014738777892763677, 31, 0.0, 488.22860012756934
-23.640893933326776, 17.779908446324256, -0.36470935988143904, -0.1918974357261407, 32, 0.0, 875.0170103264794
11.935397847297779, -22.438666959838606, -0.40843733549557726, 0.9669825354910369, 33, 0.0, 645.9474967078331
11.052145087273864, 22.89178082444709, -0.8434562582525025, -0.8209250517474052, 34, 0.0, 646.1835403446752
-21.763219261747174, -27.408684808109317, 0.5849321345857155, -0.6888020655951277, 35, 0.0, 1224.8737155451659
-2.032845770313486, 13.021151620424241, 0.48092926794134394, -0.48713048398004544, 36, 0.0, 173.68285144795829
12.988615701556988, -15.037938268815765, 0.21156438244220976, 0.24504038043842735, 37, 0.0, 394.8437252194464
0.09272143913777242, -26.088471522347586, 0.8487366192692163, 0.48831521139305134, 38, 0.0, 680.6169436376167
-11.801376140975425, 9.93507419135986, 0.23200061020177198, 0.8515388026772077, 39, 0.0, 237.97817800860878
-21.3972382413261, -13.534819036661109, -0.7800046696134129, -0.5959394591001588, 40, 0.0, 641.0331307112319
16.834199198374677, -26.348946562249253, 0.22717331434412147, 0.10101791503324975, 41, 0.0, 977.6572475908254
20.492942705339097, 7.112039306984812, 0.339934802058643, -0.17076314351789978, 42, 0.0, 470.54180382840786
3.7666299544656, 1.959174455135127, 0.033635333715939186, 0.2429538994401066, 43, 0.0, 18.02586575953155
6.480536366115878, 23.866545787612864, 0.22995611203386201, 0.8354892512370986, 44, 0.0, 611.6093594247718
19.17085897985468, -9.312181996279094, -0.3995922191843271, -0.44197205771868187, 45, 0.0, 454.23856755729923
23.686603617447915, 0.9848980067940509, 0.6769046849449485, -0.8594533308114545, 46, 0.0, 562.0252150138836
25.08356719001759, -2.340559305247851, 0.5065652438146395, -0.5761752833659368, 47, 0.0, 634.6635608375092
14.718815745484122, -29.537615486863558, 0.3759630629438804, 0.852348066478432, 48, 0.0, 1089.1142655993133
-2.66064324027996, -7.56336805022579, 0.6860831150065905, 0.1462929313811363, 49, 0.0, 64.28355871522372
6.40323876472484, 26.163696287162622, 0.5549290023545976, 0.347507265255214, 50, 0.0, 725.5404700849621
-11.889952565488098, 20.98728114246216, -0.022728200814700728, -0.9945229025606153, 51, 1.0, 581.8369417623048
29.549446592125186, 10.71677999809392, 0.9267694196055454, -0.45447210567318286, 52, 1.0, 988.0191674284047
-1.857819341999683, -7.81232409625941, 0.8428563133088509, 0.05487951866016849, 53, 1.0, 64.48390049250354
18.750572580360192, 10.280270397224868, -0.7267400686169803, 0.7906290919520993, 54, 1.0, 457.2679315314134
25.931532522375548, -15.448433583528624, -0.1704088326930362, -0.6709378707347671, 55, 1.0, 911.0984791437157
3.444275023331784, 27.04605324579962, -0.9781296585173289, -0.8233033731621919, 56, 1.0, 743.3520266109753
23.732277976370383, 26.076102155026682, -0.8465771238624475, -0.26405378948282165, 57, 1.0, 1243.1841215471018
-9.166670135857203, -23.10941973020091, 0.25293155554074853, 0.1138654750166701, 58, 1.0, 618.0731216462153
-25.412625082515056, -4.8832036832088335, 0.32445976994448444, -0.7903947476941962, 59, 1.0, 669.6471917961777
-15.830465768878522, -24.267360364828324, -0.7680898928491495, 0.21713078444332523, 60, 1.0, 839.5084255360754
-8.426149474017294, 12.150760041961561, 0.49512240357745485, -0.17045919832660172, 61, 1.0, 218.64096455581165
-16.68654148476307, -12.556939353219626, 0.03821487995524153, -0.8935124712070015, 62, 1.0, 436.11739264315463
-3.0971502697510083, 23.632779852951757, -0.15500293114126662, -0.7390655259680261, 63, 1.0, 568.1006233715012
-6.155391616995502, -24.532393194382383, 0.25356031143338464, -0.0187979348324272, 64, 1.0, 639.7271618023575
12.905571005143528, -14.79351066670402, -0.005194136518998027, 0.7783859086578375, 65, 1.0, 385.401720814687
12.775307797919403, 11.556940513530606, -0.08906060771163116, -0.40472839008137185, 66, 1.0, 296.77136336486535
21.36420749925172, -25.59528980637006, -0.15047069542843783, -0.6546670890433528, 67, 1.0, 1111.5482223431545
-28.120091744424858, -20.133615376445164, -0.2701711713848749, -0.6583095887623591, 68, 1.0, 1196.1020278415
3.0590304102510757, -14.855330958748588, 0.15408171406929738, 0.12428586987451085, 69, 1.0, 230.0385249447951
-10.355423533656996, 15.252323890231843, -0.3242111585069791, 0.7403327188739497, 70, 1.0, 339.8681806139541
-29.13521080021592, 24.128608406870754, 0.9686010849161435, 0.18882721110868617, 71, 1.0, 1431.0502520251323
-28.806419227538623, -24.138343232203493, -0.04209669222294865, -0.6339292041878961, 72, 1.0, 1412.469402708371
27.307298298106026, 15.84455227165774, 0.7875734773195529, 0.1725374157216899, 73, 1.0, 996.7383770310388
20.160450576572657, 20.47136460657478, -0.23654269630540115, -0.6518519379955363, 74, 1.0, 825.5205363057514
15.726042561907327, -13.177936330598495, 0.0012125323837104407, -0.07256335968178917, 75, 1.0, 420.9664205922285
21.208176282896233, 21.095887754204462, 0.5957984481977137, 0.27474846392736385, 76, 1.0, 894.823221384396
29.78227675776111, -0.781715795409724, 0.09197376820997105, 0.0062504121704205495, 77, 1.0, 887.5950884606707
2.35607259227384, -9.35283859320586, -0.9286868303177962, 0.5765555980400949, 78, 1.0, 93.02666781062494
-4.466017907228633, 2.534671479121535, 0.07227955192149826, 0.35623100802964625, 79, 1.0, 26.369875454758965
-1.1169405653035192, 17.023705396862994, 0.30138421388827075, -0.11072118182299051, 80, 1.0, 291.0541016656028
19.531776870730482, 13.003651604444954, -0.2505857631225563, -0.7758152950633357, 81, 1.0, 550.585262777786
6.92440011439254, 7.310736500349911, -0.6378138517746821, -0.6413713549105082, 82, 1.0, 101.39418512174788
